,lung endothelial cell,stromal cell,classical monocyte,myeloid cell,B cell,T cell,natural killer cell,leukocyte,ciliated columnar cell of tracheobronchial tree
0,0.2700396430652762,0.006006652798110978,0.007438792344636057,0.296490001771375,0.3490675439928108,7.610756827150446e-05,0.00023602974292758502,0.0706005264237036,4.4702292888176216e-05
1,0.04293020389066891,0.21736173941910505,0.0029933054624445687,0.09951780825703758,0.04504039688376327,0.40885231568760755,3.893822488880614e-05,0.18318432287580771,8.096929867652763e-05
2,0.09920281390299877,0.0655109866013145,0.005684377056047634,0.21433614454980549,0.0009833300701351513,0.14425663877647688,0.24459937744110777,0.00020106319847684284,0.22522526840363694
3,0.14048747142527765,0.17073023030139628,0.3634440812022583,0.007864825350245588,0.0014492710574990986,0.0008304960418286557,0.0012502930075758334,0.0011955911687517552,0.31274774044516684
4,0.19331382247731058,0.08989836641382001,0.23853150987219385,0.1613620539300767,0.00042487566464603554,0.011607552741019208,0.12762556351929288,0.1709273855959904,0.006308869785650345
5,0.0896909276213517,0.0814789685895866,0.17680363259217774,0.19195595564556295,0.07964086945916164,0.00021206720646848085,0.17292088741675885,0.2051462058089462,0.002150485659985824
6,0.16616884662112805,0.061462094078075374,0.2505603430585218,0.06337003964031178,0.07837056494950474,0.00090351557117931,0.0006719851262161577,0.16294993343092282,0.21554267752413997
7,0.15874413790875225,0.2231091278222195,0.1484029962980485,0.3249090720405686,0.1249125847564085,0.012441460625631475,0.003276722246240971,0.003722463411450706,0.0004814348906794445
8,0.19312288315889847,0.17991393346477438,0.07432524354721003,0.01601274271135634,0.3887336578623404,0.14102398485247097,0.003197955011119157,0.003518920084690905,0.00015067930713936188
9,0.11854900339082308,0.07452548692043717,0.4123060805661606,0.04009772350337854,0.056199598077827206,9.22570526914016e-05,0.0005371008486835434,0.08307340260376231,0.2146193470362362
10,0.17213695510701077,0.06789982659160453,0.044307764738494314,0.028225610664310233,0.22137569143483157,0.03572210735887845,0.42326804316441335,0.0003315395672482939,0.006732461373208489
11,0.1546579958999463,0.08016215647426461,0.16109198809090794,0.07124349769662452,0.19286786689550353,0.0006031865384093962,2.5909684804034414e-05,0.2849325130930763,0.05441488562646335
12,0.581959031170086,0.25852378369592643,0.02592929558522152,0.03328798152380657,0.02438044156473362,0.009315415665332531,0.013894695403683766,0.042949678122358545,0.009759677268851033
13,0.07786077698519774,0.093836399861517,0.015559677272853099,0.055331201446963074,0.0003498401402532883,0.08652044882007273,0.0011493108955645804,0.001994551578520642,0.6673977929990579
14,0.13628123512850512,0.1206242337315216,0.0021199037403240094,0.23188356496140564,0.232129591903945,0.2749198680452046,0.0009710003892565827,0.0008620453659665911,0.00020855673387090498
15,0.053850664569386995,0.09234763892274116,0.0005499091551091542,0.10679210091633783,0.07261386538644678,0.20498389744145437,6.237726504807564e-05,0.26826587410210195,0.20053367224137372
16,0.10828109882823692,0.17778245695689002,0.0003155461821311583,0.00013863794480424574,0.031071150478226953,0.00025224342056692664,3.870984629170553e-05,0.00035825045389600765,0.681761905888956
17,0.22691994630213924,0.2123387318553192,0.11951410366966929,0.13967104238027866,0.00014989132136708334,0.013253711298613663,0.0017453710333090807,0.0006584038175213349,0.28574879832178246
18,0.0676675842201882,0.13467040657743276,0.06952253377598198,0.3031721497659546,0.003550790101153549,0.04714670832483894,0.14169421657195164,0.13357478903692563,0.09900082162557274
19,0.38399936357946984,0.16943061448907185,0.0016166701635094208,0.03270406959595228,0.3561677513014422,0.00598387809893364,0.0023371425834304836,0.029444513046541214,0.01831599714164909
20,0.24386767693736525,0.08930115811716823,0.25366037394577756,0.22260705985245022,0.0030146475652417536,0.18403622578895837,0.0018416345821145,0.0015192066608152696,0.00015201655010886242
21,0.11202025980112679,0.25272771650835724,0.004216058688119411,0.226345904605182,0.06822740492618602,0.20300874505149605,0.0024668678795014575,5.52616508431138e-05,0.13093178088918792
22,0.08592659336456795,0.06925299590873146,0.2829455346236497,0.03741809414921385,0.0008184210893314553,0.27586291537863755,0.24622684478505844,0.00019887252998420653,0.0013497281708253837
23,0.26689767197526876,0.06773830127521784,0.0025126627542337277,0.0006721956947765893,0.6579552796631127,0.0007436827355891024,0.0017233425092479805,0.0007402456950496124,0.0010166176975036452
24,0.1596181699229109,0.07110184632746372,0.2154632598695461,0.00017353637600823875,0.0004471735089992327,0.0008569316242659192,0.00022359632240950936,0.5512850308757399,0.0008304551726564751
25,0.07693696452387783,0.044174845178781744,0.0365085846551097,0.300265134536725,0.3010863593125668,0.1796232359621582,0.00041672154382298496,0.00040014940506667446,0.06058800488189109
26,0.11415685788926162,0.07118688588479041,0.0473819756386778,0.02968895858429343,0.0009295221291620387,0.00043566299582460216,0.05994864143736694,0.0013809493060430167,0.6748905461345801
27,0.0833473544963577,0.036027011084735806,0.15938167424374286,0.021992081782808835,0.08295872881019982,0.004314884658635193,0.5962507794708628,0.015601560514449175,0.0001259249382078257
28,0.1283458229179709,0.21211037049121706,0.3543756881180582,0.010411827918050941,0.00035653350010441857,0.1275378064022022,0.03527129429455242,0.0013028506560727184,0.13028780570177118
29,0.12792435099088945,0.3996903950031011,0.0022683577893474623,0.32220936200319583,0.019205979567927297,0.003537180170262794,0.0035620474829657633,0.12150733918077841,9.498781153188424e-05
